doc_id,content,gid,gname
11071,반려동물 관리자 대해 아시 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 반려동물 관리사 자격증 네이버 검색 광고 정보 자격증 가도 의심 혹시 관련 정보 정보 아시 공유 브탁 부분 애견 카페나 애견 관련 창업 자격증 자격증 취득 비용 절차 국가 공인 자격증 요정,5,그룹5
11072,개월폼피츠 속도,0,알수없는그룹
11073,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 수제 간식 선배 무엇 무엇,0,알수없는그룹
11074,수컷 성화 수술 피안 모양 모양 정상인 건가 염증 의심 된거 질문 고름 증상,5,그룹5
11075,가정견 입양 체적 계약서 작성 계약서 작성 입양 때문 혹시 강아지 건강 상의 문제 보상 감안 가정견 입양 체크 사항 답변 처음 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,5,그룹5
11076,이송 어덜트 약간 무른변 설사 형태 패드 물기 단백질 얘기 사료 양도 강아지 종이컵 정도 가늠 저울 자율 배식 가족 어차피 저녁 새벽,5,그룹5
11077,개월 비숑 집앞 장사 차량 스피커 비숑이 혹시 교정,0,알수없는그룹
11078,최근 보더 설사 어제 소량 혈변 패드 약간 정도 저녁 병원 영업 시간 아침 컨디션 일부러 밥그릇 주변 뱅글 뱅글 아침 바로 확인 혈변 촉촉응 혈변 원인 컨디션 잠깐 스트레스 아가 가요 여러 덩어리 덩어리 진득 나머진 패드 한번 형태 강아지 걱정 금요일 병원 시간 도저히 검색 검색 최대한,5,그룹5
11079,동네 아이 마리 로얄캐닌 요즘 가면 가량 건가 저희 아이 잠깐 다시 프로 플랜 사료 추천 진돗개 이왕이면 사료 조금 할머님 제대로 안주시 사람 음식 아이 사료 먹이 사료 즈칸 프로 플랜 추천 로얄 캐닌 정도,5,그룹5
11080,강아지 구개 지나 이번 수요일 수술 암컷 이구 중성 수술 부위 소독 매일 병원 오라 토요일 오라 강아지 어제 뱅글 뱅글 주님 강아지 중성 수술 저희 강아지 어제 소독약 아침 저녁 소독 어제 오늘 아침 소독 소독약 병원,5,그룹5
11081,어머니 애가 뒷발 기도 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11082,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 스피츠 강아지 아기 사료 냄새 사료 줄알 기도 가지 지금 최선 다른 장난감 시선 최고 사료 훈련 사료 찾기,5,그룹5
11083,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 제목 그대로 업자 발견 포메 아기 문자 인터넷 사진 자기 강아지 사진 답장 잠수 부모 사진 정도 빼박 신고 방법 카페 강퇴 심정 증거 문자 첨부 분양 추가 저격 운영자 처리 삭제 뭔가 성립 신고 조사 물질 피해 증명 신고 신고 방법 직접 서로 고소장 접수 진행 효과 하나 신고,5,그룹5
11084,시츄 강아지 결석 우리 애기 예방접종 추가 접종 한적 지금 만약 항체 검사 예정 사상충 광견병 예방접종 신경,5,그룹5
11085,어제 갑자기 흰색 거품 사료 새벽 한번 흰색 꾸르륵 소리 크게 포카리 물이 가슴 세균 장염 이번 회사 점심시간 어쩌 설탕 조금 주시 호전 사료 평소 계속 병원 한번,5,그룹5
11086,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 쪼금 아구 정도 말티즈 중성 생각 대부분 발정 병원 군데 지금 다른 병원 전화 경우 살전 애가 하라 아이,5,그룹5
11087,동맥 관개 존증 수술 퇴원 수술 실밥 퇴원 일후 제거 얼마 확인 파란색 실밥 피부 중간 부위 정도 수술 부위 정도 부분 제거 수술 비용 처치 원래 경우 더러 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,2,그룹2
11088,카페 분양 포메라니안 폼피츠 분양 폼피츠 강아지 마다 매력 장점 단점 거짓 가장 분양 카페 포메라니안 다른 강아지 분양 보아 펫샵 포토샵 보정 진짜 아기 애초 분양 이해 돈더,5,그룹5
11089,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 배변 군데 군데 배변 을해 오줌 훈련 울타리 방식 훈련 패드,5,그룹5
11090,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 포메 아랑 살구 슬개골 수술 중성 하라 권유 중성 수술 생리 수술 생리 런가 생각 갑자기 최근 생리 계속 참고 생리 처리 예전 생리 본적 최근 몇번 핏빛 걱정 인터넷 검색 시기 중성 아예 생리 병원 마지막 생리 방광염 수도 병원 일단 확인 참고 생리 생식기 주변 몇번 병원 중성 생리 자궁 생리,2,그룹2
11091,유기견 대모 주로 얼마 후원 직장인 이면 학생 얼마 부담 애기 도움,0,알수없는그룹
11092,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 패트병 가지 그냥 혼자 서도 개월 포메 마운팅 중성 접종 마치 중성 접종 바고 교정 정도 중성 개인 개월 추천,5,그룹5
11093,건조 도로 상한 건가 냄새 상한 건가 육안,0,알수없는그룹
11094,현재 포메 분양 당시 아이 시점 분양 가정견 출산 경험 생리 정도 지나 아이 생리 연달 출산 가정견 의심 펫샵 주위 아이 워낙 활동량 분양 당시 임신 새끼 마리 생각 생리 연달 출산 생리 임신 아이 출산 해도 중성 중성 조금,5,그룹5
11095,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 티비 출근 하울링 저희 오인 개월 말티즈 담요 양말 냄새 기만 현관 차라리 잣으 잠도 자기 자리 현관문 계속 마음 다시 주인 볼땐 혼자 방문 화장실 현관문 진짜 하루 종일 하울링 사료 제대로 사료 때문 강아지 어찌 마리 혼자,5,그룹5
11096,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 우리 봉봉 개월 거실 주로 용변 보고 가끔 화장실 볼일 처음 화장실 생각 화장실 샤워 바닥 패드 타일 거실 패드 처리 여러분 관리 요즘 그냥 화장실 안전 설치 고민 혹시 방법 집도 화장실 배변 거나 거의 아예 수컷 화장실 그냥 샴푸 살짝 스윽,5,그룹5
11097,애기 로얄 어덜트 시니어 권장 섭취 시기 애기 치와와 어덜트 아이 최근 슬개골 수술 사료 어덜트 시니어 노견 어덜트 먹이,5,그룹5
11098,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 어제 대형견 마리 소형견 하나 물어 사건 보고 일이 걱정 공원 산책 가면 강아지 잔디밭 공터 군데 정도 동네 대형견 자주 만날 마개 소형견 아이 목줄 마음 혹시 상황 대비 마개 여태 여러 대형견 마개 마리 본적 게다가 애가 대형견 근처 자극 제지 혹시 사건 대형견 걱정 가장 방법 집애 목줄 대형견 경우 자리 피하 사회 성도 다양 놀수 마음 강아지 장소 방해 하나 고민 다른,5,그룹5
11099,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 발가락 골절 상태 저희 강아지 말티폼 개월 발가락 골절 병원 수술 깁스 치료 깁스 통해 괴사 아마 추천 월요일 다른 병원 역시 문제 골절 부위 염증 절단 깁스 한번 계속 병원 기도 붕대 교체 문제 붕대 달라 어제 붕대 다시 거리 깁스 골절 수술 회복 가장 케이스 말티즈 아이 수술 수술,2,그룹2
11100,진돗개 중성 저번 혈액 검사 종합 검사 이상 확인 사상충 확인 하루 산책 번시 문제 행동 전혀 사람 가끔 내츄럴 오리 사고 이제 생식 염통 생으로 사료 이상 행동 늑대 하울링 천장 고개 위로 사료 가끔 사료 주어 사료 현상 한번 천정 보고 하울링 치기 이상 행동 야생 관심 생각,5,그룹5
11101,강아지 카페 활동 결혼 애둘 강아지 이번 고민 강사 모에 가입 혼자 사시 저희 아버님 강아지 강아지 위해 준비 정도 가족 아이 한번 명절 연휴 시골 바로 출근 일부러 명절 고기 출근 정도 강아지 사랑 신분 강아지 아파트 차사 고로 하늘나라 아버님 위해 다시 분양 강아지 임신 출산 아이 아버님 아버님 마리 저희 아버님 사고 하반신마비 병원 여생 정도 그간 아버님 매일 강아지 배변 목욕 이제 병원 비도 아버님 문제 마리 마리 피부 냄새 사람 거부 주어 이상 아버님 아이 정리 주위 여기저기 마땅치 고민 마리 다른 마리 전염 성은 없지먀 피부병 백내장 아이 부디 조언,5,그룹5
11102,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 이제 개월 장모 치와와 수컷 소변 이상 마킹 소변 어머니 애기 수술 수술 주변 애견 수컷 이면 중성 하라 조언 마음 파서 사람 이기심 후유증 부작용 어머니 반대 걱정 중성 신부 구해 아가 의향 수컷 중성 수컷 마킹 때문 부분 나이 마킹 나중 자견 수술 숫컷 성화 때문 생각 블로그 참고 링크 여기저기 공부 결정 결론 중성 수술 생각 강아지 복강 잠복 고환 수술 우리 강아지 수컷 말티즈 중성 지금 집안 곳곳 마킹해 중성 후회 중이 마킹 문제,5,그룹5
11103,아내 혼자 외로움 강아지 생각 이드 애기 출산 예정 애기 건강 아내 건강 문제 이유 파양 출산 문제 겨울 분명 강아지 케어,5,그룹5
11104,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 어제 저녁 저녁 빵빵 마사지 아침 에보니 다시 일단 아침 굶겻는데 언제 사료,0,알수없는그룹
11105,생후 개월 카푸 주입 문제 소변 걱정 소변 바닥 신문지 오줌 패드 칭찬 간식 방법 정도 공률 정도 거실 부엌 공간 패드 대한 개념 전혀 처럼 바닥 강아지 집도 구매 한겸 아예 현관 창고 강아지 여기 사람 오줌 실수 반복 강아지 정서 조언 추가 소변 교육 대한 팁좀 하루,5,그룹5
11106,말티즈 남아 로얄 캐닌 사료 위시 카나 지위 사료 추천 카나 추천 카나 프리 런덕 오리 급여 사료 알러지 반응 기호 성도 카나 스몰 바이트 라지 바이트 저희 아가 알갱이,5,그룹5
11107,믹스 아가 녀석 정도 녀석 정도 가닥 무쟈 오리 추럴 발란스 나우 사료 처음 애기 후다닥 겨우 시저 조금 언니네 강아지 간식 녀석 부자 사람 사료 계속 걱정 진짜진짜 기호 건강 사료,5,그룹5
11108,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 비숑 마리 나우 퍼피 최근 내츄럴 코어 연어 사료 사료 눈물 고민,5,그룹5
11109,아이 미만 리가 요것 대형 견용 구입,0,알수없는그룹
11110,부모님 한번 라시 검색 광고,0,알수없는그룹
11111,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 새끼 강아지 일차 접종 생후 다음 접종 중순 서요 접종 시기,5,그룹5
11112,아가 분양 예방접종 내일 부터 예방접종 동물병원 가격 크게 차이 병원 추천 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,5,그룹5
11113,병아리 강낭콩 검색 분도 애견 금기 음식 수첩 콩류 강낭콩 정보 검색 간식 안보 병아리 간식 주시 사료 굳이 필요 일종 박류 일부러 레인 프리,0,알수없는그룹
11114,종이컵 보통 이갈이 개월 건가,0,알수없는그룹
11115,질문 개월 토이 주입 로얄 캐닌 눈물 나우 사료 퍼피 구매 봉지 먹이 사료 크기 로얄 캐닌 정도 편이 강아지 걱정 혹시 계속 사료 언제 개월차 사료 시작 난뒤 소리 딸꾹질 다시,5,그룹5
11116,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 옆집 문제 트러블 일어나서 간식 이제 달라 의자 위로 무시 보기 방법 갈수록 때문 이웃 트러블 이드,0,알수없는그룹
11117,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 올해 다리 스테로이드 처방 과도 소변 양도 그때 그냥 자기 소변 계속 다리 정도 최근 다시 생식기 소변 그냥 계속 다리 바닥 만큼 달전 혈액 검사 모두 정상 수치 병원 의사 선생님 일단 러시 간식 치약 사과 반쪽 달전 비피더스 인트라젠 변상태 양호 일전 아무 이상 소변,5,그룹5
11118,질문 질문 제목 대변 가지 질문 내용 개월 포메 아가 저번 부터 새벽 대변 가지 아침 바닥 분리 앞발 대변 냄새 가지 방금 대변 혹시 역시 가지 바로 혹시 식분 걱정,5,그룹5
11119,발라 하나요 애견샵 가면 연고 보습 크림 그거 신경,0,알수없는그룹
11120,일단 뒷발 피부 연고 처방 지면 기겁 거리 터치 훈련 다른 방법 귓병 이틀 한번 정제 질문 기겁 터치 훈련 부분 혹시 다른 방법 터치 훈련 가장 방법 당장 타일러 강제 가족 다른 달라 상태 간식 시구,5,그룹5
11121,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 사료 유통 기한 개월 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 엊그제 인터넷 유통 기한 임박 표기 제품 구매 제품 눈물 자국 구매 칠면조 사료 고요 그냥 개월 남아 혹시 질문 보통 인터넷 구매 유통 기한 개월 이내 사료 교환 기도 추천 환불 생각 이구 먹이 정도 답변,5,그룹5
11122,비숑 아기 빗질 빗좀 추천 아기 배냇털 정리 바로 비숑컷 하라,0,알수없는그룹
11123,매일 창밖 대체 진짜 가을 타나 자기 엄마 건가 매일 출퇴근 산책 런가 웃기 도하 새벽 뒤척 모습,5,그룹5
11124,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 이갈이 시작 화장지 기본 자꾸 가구 걱정 이갈이 간식 장난감 동동 눈곱 눈물 냄새 려수 정수 개껌류 수제 간식 양말,5,그룹5
11125,하루 혹시 신분 방석 중소 배변 아이보리 울타리 로얄 캐닌 사료 다해 서울 구로동 이구 경기도 안산 사시 연락,5,그룹5
11126,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 자꾸 질문 인사 저희 강아지 저절로 건강 문제 위생 일단 바로 계속 저희 강아지 저절로 건강 문제 위생 일단 바로 계속 식분 그게 배변 강아지 식초 방법,5,그룹5
11127,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 개월 조금 포메라니안 어제 설사 혈변 구토 투명 사료 급식 저녁 설사 혈변 사료 조금 머리카락 설사 머리카락 하루 사료 오늘 아침 병원 이식 장염 사료 평소 기력 조금 잠도 혹시 파보 코로나 검사 키트 이용 검사 파보 코로나 일반 장염 장폐색 생각 현재상황 평소 기력 아예 계속 소리 혹시 장폐색 수술 비용 얼마나 또한 개월 아이 수술,5,그룹5
11128,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 장안동 동물병원 병원 내부 인테리어 때문 성신여대 돈암동 진료 문자 안내 기간 동안 동물병원 댓글 잠깐 스마트 동물병원 혹시 지금 중이 거나 계속 수의사 선생님 이신 여러분 가장 추천 진료 비용 대략,2,그룹2
11129,오리 성분 몸무게 하루 답변,0,알수없는그룹
11130,처음 정도 이번 진짜 쓰레기 냄새 냄새 건조 건조 음식물 쓰레기 냄새 정상,0,알수없는그룹
11131,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 생기 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 학교 프로젝트 진행중 반려동물 뉴스 보고 목줄 위치 추적 학생 아래 설문조사 도움 프로젝트 진행중 설문조사 해주시 강아지 목줄 설문조사 강아지 목줄 설문조사 필수 항목 강아지 외출 횟수 이상 기타 강아지 목줄 위치 추적 기도 좋킨하 강아지 인식표 요즘 법적 착용 거나 위치 확인 어플 설문조사 참여 완료,5,그룹5
11132,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 노마 배변 패드 요요 거의 패드 자주 교체 자주 교체 자주 대형견 오줌 라면 자주,5,그룹5
11133,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 상황 라면 코로나 만약 상태 라면 지금 코로나 다시 하나요 두번째 백신 이름,5,그룹5
11134,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 셀티 초보 지금 현재 눈물 냄새 성도 사료 부터 퓨리 프로 플랜 퍼피 계속 후기 사료 문의 사료 강아지 사료 아이 평생 건강 좌우,5,그룹5
11135,항상 느낌 카페 진공 포장 기계로 가요 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11136,,0,알수없는그룹
11137,언제 패드 화장실 소변 휴지 알콜 소독제 샤워 등등 물이 증발 과정 진동 락스 청소 쌀때 소변 탈취 변치 바로 냄새 제거 성능 제품,0,알수없는그룹
11138,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 이발 항상 기운 항상 기운 자고 이발,0,알수없는그룹
11139,질탈,0,알수없는그룹
11140,조금 흰색 포메라니안 타고 원래 갈색 검정 흰색 사람,0,알수없는그룹
11141,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 하루 종일 생식기 횟수 제법 어제 병원 원장 지금 현재 생리 방울 애기 가요 무혈 생리 날짜 계산 경우 날짜 계산 하나요 지금 생리 가요,5,그룹5
11142,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 병원 려고 오늘 내일 가야 자꾸 똥꼬 진짜 계속 항문 때문 무슨 방법 시도 발버둥 새벽 가끔 계속 똥꼬 때문 스트레스,5,그룹5
11143,로얄 캐닌 미니 스타 이제 사료 생각 사료 추천 사료 조사 사료 샘플 기호 체크 도움,5,그룹5
11144,지금 개월 일전 견종 메라 이언 이구 개월때 처음 물어 던데 언제 하나요 사람 머리카락 가구 방문 아작 고해 산책 돌맹 주어 큰일,5,그룹5
11145,눈물 효과,0,알수없는그룹
11146,애기 주변 물라 한번 이갈이 입질 습관,0,알수없는그룹
11147,영시 물이 생각 욕조 대야 수영 대야 그대로 공간 그냥 그냥,0,알수없는그룹
11148,오늘 병원 허리 디스크 의심 개월 허리 디스크 혹시 보신 관리 애가 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 허리 디스크 된거,5,그룹5
11149,가슴 사이 병원 가야 피부병 저희 강아지 증상 온몸 곳곳 개정 모낭충 피부병 아기 하진 동물병원 가시 현미경 샘플 확인 가려움 방지 항생제 처방 개인 경험 먹이 일단 증상 완화 다시 증상 약용 샴푸 다시 재발 약용 샴푸 인터넷 동물병원 판매 약용 샴푸 다기 피부 알러지 살살 발라 주심 듯해 혹시 모낭충 수도 확인 피부 알레르기 거나 트러블 군데군데 병원 피부 연고 부분,2,그룹2
11150,현재 살이 생리 매번 생리 그냥 달라 코로 달라 평소 꼬리 지면 무조건 꼬리 지면 이번 생리 중성 살때 인형 붕가붕가 지금 전혀 발정 중성,0,알수없는그룹
11151,오늘 설사 어제 야채 버거 간식 처음 급여 오늘 원래 이유 무른 대여섯 게장 점점 참고 쪽지 내용 확인,0,알수없는그룹
11152,보호 센터 가성 사료 가용,0,알수없는그룹
11153,저번 놀이 질문 아이 얌전 놀이 흥분 보이 구해 방법 다시 흥분 최고 다시 놀이 인형 금슬 공격성,0,알수없는그룹
11154,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 안뇽 제목 대론 강아지 마리 마리 입양 패드 하나 마리 자기 냄새 패드 하나 각각 자기 장씨 래야 애기 볼일,5,그룹5
11155,손톱 발바닥 뾰루지,0,알수없는그룹
11156,강아지 본적 가정견 분양 처음 모견 사이 계약서 작성,5,그룹5
11157,오늘 저녁 갑자기 피멍 단순 어디,0,알수없는그룹
11158,질문 질문 제목 노견 백내장 질환 초기 증상 질문 내용 진돗개 아기 기억 남아 강아지 마음 별개 부분 이제 슬슬 노견 갈색 문득 회색 백내장 질환 눈꼽 자주 걱정 중이 다가 다시 원래 색깔 동물병원 달라 해도 성의 안심 걱정 오진 가능성 성의 보기 때문 오진 가능성 배제 질문 혹시 노견 무지개다리 질환 증상 노견 미리 준비 사항 경기도 성남시 동물병원 추천 병원 이제 병원 연로 성의 댓글,5,그룹5
11159,거리 차로 개월 아기 강아지 약간 장거리 운전 걱정 차로 데리 주의 사항 먹이 차로 이동 멀미 수도 이동 새끼 면역 안맥,5,그룹5
11160,간이 곰국 고기 개월 쪼끔 주니 특식 간이 아이 주더 크게 문제 특식 사람 자주,0,알수없는그룹
11161,애기 개월 로얄 캐닌 미니 스타 마더 베이 비독 먹이 언제 언제 사료,5,그룹5
11162,서울 송파구 마천 거여 금방 이개 올림픽 석촌 삼전 잠실 신천 삼전동 거주 근처 동물병원 오진 강아지 자신 수익 대하 수의사 검사 공부 수의사,5,그룹5
11163,알갱이 커서 개월 아이 눈물 때문 절구 사진 사료 연어,0,알수없는그룹
11164,질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 반려견 데리 당일 여행 가기 어디 다리 골절 수술 한지 얼마 우리 반려견 경험 해주 거주 이동 문제,5,그룹5
11165,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 장모 치와와 애기 추위 타요 요즘 날씨 산책 원래 겨울 산책 저희 아가 패딩입히,1,그룹1
11166,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 믹스견 새끼 강아지 정상 어젯밤 바람 오늘 상태 축처저 설탕 바로 원인 아시 피토 병원,5,그룹5
11167,유모차 개봉 조립 기스 흠집 프레임 부분 조금 약간 모되 조금 교환 시간 슬거,0,알수없는그룹
11168,조금 정도 스코어 요즘 식탐 아이 사료 흡입 어디 다른 알갱이 기호 사료 추천,5,그룹5
11169,개월 진돗개 이구 오늘 주사 하나 갑자기 다리 하나 절뚝 주사 다리 접종 여파 원래 가요 무슨 제일 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,5,그룹5
11170,간식 그냥 자기 이불 데리 방법 놀이 야바위 간식 스낵 이외 강아지 놀이 이불 행동 건가,0,알수없는그룹
11171,다이소 강아지 미끄럼 방지 매트 강아지 미끄럼 방지 아마 그냥 미끄럼 방지 매트 사면,0,알수없는그룹
11172,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 혈통 관련 질문 도고 아르 티노 마리 각각 분양 혈통 확인 증조부 증조모 걱정 증조 계대,0,알수없는그룹
11173,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 애견 카페 미용 경우 미용사 카페 주인 상호 조건 서치 역상 차이 보통 월세 보증금 월세 거나 미용 미용사 카페 조건 모두 공간 제공 시설 카페 준비 인지 테이블 전용 드라이기 기타 소모품 리핑 바리 가위 오픈 카페 미용 공간 초적 고민 미용 경험 미용 수익 얼마나 상권 수익 미용사 입장 정도 수익 파악 이해 카페 입장 미용사 미용 공간 종종 상태 미용 단골 손님 실례 애초 미용 시설 자체 고민 미용사 매장 운영 경험 조언,4,그룹4
